snapshot-date	sku	fnsku	asin	product-name	condition	sales-rank	product-group	total-quantity	sellable-quantity	unsellable-quantity	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	units-shipped-last-24-hrs	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-90-days	units-shipped-last-180-days	units-shipped-last-365-days	weeks-of-cover-t7	weeks-of-cover-t30	weeks-of-cover-t90	weeks-of-cover-t180	weeks-of-cover-t365	num-afn-new-sellers	num-afn-used-sellers	currency	your-price	sales-price	lowest-afn-new-price	lowest-afn-used-price	lowest-mfn-new-price	lowest-mfn-used-price	qty-to-be-charged-ltsf-12-mo	qty-in-long-term-storage-program	qty-with-removals-in-progress	projected-ltsf-12-mo	per-unit-volume	is-hazmat	in-bound-quantity	asin-limit	inbound-recommend-quantity	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo
2020-08-15T00:00:00-07:00	CP_May30-008	X002JEW52R	0134129946	Global Marketing (9th Edition)	Used	92948	gl_book	4	4	0	4	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	19	USD	134.99	134.99	252.21	79.77	252.23	50.41	0	0		0.00	0.042804	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May30-010	X002JEV3GB	0321971949	Principles of Chemistry: A Molecular Approach (3rd Edition)	Used	18963	gl_book	5	5	0	5	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	38	USD	79.99	79.99	0.00	58.08	161.99	40.34	0	0		0.00	0.075788	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May30-005	X002JEUXIZ	0393680371	Essential Cell Biology (Fifth Edition)	Used	3735	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	3	11	USD	149.99	149.99	162.71	133.89	184.93	134.34	0	0		0.00	0.058979	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May30-011	X002JEIKZ3	0205827195	Family Therapy: Concepts and Methods (10th Edition)	Used	155739	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	9	USD	114.99	114.99	0.00	112.28	184.76	103.98	0	0		0.00	0.031093	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May30-007	X002JEIJSB	1259915670	Macroeconomics	Used	20346	gl_book	6	6	0	6	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	3	12	USD	79.99	79.99	109.00	71.74	106.98	38.40	0	0		0.00	0.034089	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May30-001	X002JD38LF	0321973615	University Physics with Modern Physics (14th Edition)	Used	12999	gl_book	7	7	0	7	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	19	USD	139.99	139.99	0.00	96.77	0.00	77.12	0	0		0.00	0.133075	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May29-003	X002JD0VWJ	0195142462	Principles of Vibration	Used	1331710	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	12	USD	159.99	159.99	199.95	78.61	199.94	67.54	0	0		0.00	0.053745	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May29-001	X002JD0SMR	0134078810	Principles of Microeconomics (12th Edition)	Used	48762	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	9	USD	189.99	189.99	218.66	145.17	470.96	93.98	0	0		0.00	0.102673	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May29-012	X002JCVQ3X	0321973615	University Physics with Modern Physics (14th Edition)	Used	12999	gl_book	9	9	0	9	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	19	USD	139.99	139.99	0.00	96.77	0.00	77.12	0	0		0.00	0.133075	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May29-010	X002JCVNQ3	0134082575	Principles of Risk Management and Insurance (13th Edition) (Pearson Series in Finance)	Used	32032	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	16	USD	149.99	149.99	271.19	127.95	220.76	103.93	0	0		0.00	0.047929	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May29-002	X002JCOGNP	0133128741	Manufacturing Engineering & Technology (7th Edition)	Used	53833	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	9	USD	209.99	209.99	178.53	139.95	175.15	100.00	0	0		0.00	0.08472	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May29-011	X002JCI9BP	1464138745	Understanding Earth	Used	52636	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	14	USD	139.99	139.99	148.29	81.47	0.00	74.13	0	0		0.00	0.051984	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May29-009	X002JCI8BV	0131742760	Introduction to Engineering Experimentation (3rd Edition)	No Listing	98280	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	5	USD	0.00	0.00	239.05	153.99	227.54	93.99	0	0		0.00	0.04572	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May29-007	X002JCI6XB	0393680363	Essential Cell Biology (Fifth Edition)	Used	7275	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	5	16	USD	149.99	149.99	162.62	115.98	158.99	104.33	0	0		0.00	0.06513	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May29-008	X002JCAAJ9	1305581989	Chemical Principles	Used	105859	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	6	USD	129.99	129.99	203.96	102.58	190.78	93.63	0	0		0.00	0.090318	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May29-006	X002JCA8L9	0321971949	Principles of Chemistry: A Molecular Approach (3rd Edition)	Used	18963	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	38	USD	79.99	79.99	0.00	58.08	161.99	40.34	0	0		0.00	0.075788	N	0	0	0	0	0.00
